asset,start,end
Y,2020-07-09 03:54:00,2020-07-09 04:50:00
Y,2020-07-09 05:01:00,2020-07-09 05:58:00
Z,2020-07-09 05:02:00,2020-07-09 05:52:00
X,2020-07-09 05:07:00,2020-07-09 05:56:00
Z,2020-07-09 06:03:00,2020-07-09 06:42:00
X,2020-07-09 06:10:00,2020-07-09 06:25:00
Z,2020-07-09 06:59:00,2020-07-09 07:55:00
Y,2020-07-09 08:49:00,2020-07-09 09:49:00
Z,2020-07-09 09:33:00,2020-07-09 10:22:00
X,2020-07-09 09:44:00,2020-07-09 10:33:00
X,2020-07-09 10:53:00,2020-07-09 11:49:00
Y,2020-07-09 11:06:00,2020-07-09 12:02:00
X,2020-07-09 12:07:00,2020-07-09 13:03:00
Y,2020-07-09 12:23:00,2020-07-09 13:20:00
Z,2020-07-09 12:55:00,2020-07-09 13:44:00
Y,2020-07-09 13:35:00,2020-07-09 14:31:00
X,2020-07-09 14:10:00,2020-07-09 15:09:00
Y,2020-07-09 14:42:00,2020-07-09 15:41:00
X,2020-07-09 15:27:00,2020-07-09 15:52:00
Z,2020-07-09 16:05:00,2020-07-09 16:43:00
X,2020-07-09 16:20:00,2020-07-09 17:08:00
Y,2020-07-09 16:58:00,2020-07-09 17:55:00
Z,2020-07-09 17:04:00,2020-07-09 18:01:00
X,2020-07-09 17:22:00,2020-07-09 18:21:00
Z,2020-07-09 18:15:00,2020-07-09 19:12:00
X,2020-07-09 18:35:00,2020-07-09 19:24:00
Y,2020-07-09 18:37:00,2020-07-09 19:26:00
Z,2020-07-09 19:26:00,2020-07-09 20:22:00
X,2020-07-09 19:44:00,2020-07-09 20:40:00
Y,2020-07-09 19:45:00,2020-07-09 20:44:00
X,2020-07-09 21:04:00,2020-07-09 22:00:00
Y,2020-07-09 21:28:00,2020-07-09 22:06:00
Z,2020-07-09 21:32:00,2020-07-09 22:29:00
X,2020-07-09 22:18:00,2020-07-09 23:15:00
Z,2020-07-09 22:55:00,2020-07-09 23:51:00
Y,2020-07-09 23:24:00,2020-07-10 00:23:00
X,2020-07-09 23:28:00,2020-07-10 00:27:00
Z,2020-07-10 00:17:00,2020-07-10 01:13:00
X,2020-07-10 01:25:00,2020-07-10 02:24:00
Z,2020-07-10 01:31:00,2020-07-10 02:20:00
Y,2020-07-10 01:52:00,2020-07-10 02:57:00
X,2020-07-10 02:50:00,2020-07-10 03:49:00
Y,2020-07-10 03:07:00,2020-07-10 03:56:00
Z,2020-07-10 03:29:00,2020-07-10 04:45:00
X,2020-07-10 04:08:00,2020-07-10 05:08:00
Y,2020-07-10 05:20:00,2020-07-10 06:09:00
Z,2020-07-10 05:50:00,2020-07-10 06:49:00
Y,2020-07-10 06:45:00,2020-07-10 07:23:00
Y,2020-07-10 07:51:00,2020-07-10 08:48:00
Y,2020-07-10 09:08:00,2020-07-10 10:08:00
Z,2020-07-10 09:53:00,2020-07-10 10:42:00
Y,2020-07-10 10:54:00,2020-07-10 11:43:00
Y,2020-07-10 12:01:00,2020-07-10 12:57:00
Z,2020-07-10 12:33:00,2020-07-10 13:29:00
Y,2020-07-10 13:27:00,2020-07-10 14:23:00
Y,2020-07-10 14:49:00,2020-07-10 15:45:00
Z,2020-07-10 15:41:00,2020-07-10 16:37:00
Y,2020-07-10 16:20:00,2020-07-10 17:16:00
Y,2020-07-10 17:55:00,2020-07-10 18:51:00
Z,2020-07-10 19:05:00,2020-07-10 19:20:00
Z,2020-07-10 19:49:00,2020-07-10 20:45:00
Y,2020-07-10 20:15:00,2020-07-10 21:12:00
Z,2020-07-10 21:04:00,2020-07-10 22:04:00
Y,2020-07-10 21:30:00,2020-07-10 22:26:00
Z,2020-07-10 22:23:00,2020-07-10 23:19:00
Z,2020-07-11 00:36:00,2020-07-11 01:36:00
Z,2020-07-11 01:59:00,2020-07-11 02:49:00
Y,2020-07-11 01:59:00,2020-07-11 02:48:00
Z,2020-07-11 03:00:00,2020-07-11 03:57:00
Y,2020-07-11 03:01:00,2020-07-11 03:57:00
Y,2020-07-11 05:15:00,2020-07-11 06:14:00
Z,2020-07-11 05:40:00,2020-07-11 06:39:00
Y,2020-07-11 06:25:00,2020-07-11 07:24:00
Z,2020-07-11 06:50:00,2020-07-11 07:47:00
Y,2020-07-11 07:43:00,2020-07-11 08:42:00
Z,2020-07-11 08:11:00,2020-07-11 09:00:00
Y,2020-07-11 08:53:00,2020-07-11 10:06:00
Y,2020-07-11 10:12:00,2020-07-11 11:09:00
Z,2020-07-11 11:15:00,2020-07-11 12:12:00
Y,2020-07-11 12:33:00,2020-07-11 13:30:00
Y,2020-07-11 14:10:00,2020-07-11 14:59:00
Z,2020-07-11 14:25:00,2020-07-11 15:24:00
Y,2020-07-11 15:20:00,2020-07-11 16:19:00
Z,2020-07-11 16:35:00,2020-07-11 17:31:00
Y,2020-07-11 16:37:00,2020-07-11 17:33:00
Y,2020-07-11 18:01:00,2020-07-11 18:57:00
Y,2020-07-11 19:09:00,2020-07-11 19:48:00
Y,2020-07-11 20:04:00,2020-07-11 21:00:00
Z,2020-07-11 20:27:00,2020-07-11 21:23:00
Y,2020-07-11 21:16:00,2020-07-11 22:12:00
Y,2020-07-11 22:23:00,2020-07-11 23:19:00
Y,2020-07-11 23:37:00,2020-07-12 00:33:00
Z,2020-07-11 23:41:00,2020-07-11 23:56:00
Z,2020-07-12 01:08:00,2020-07-12 02:05:00
Z,2020-07-12 02:16:00,2020-07-12 03:05:00
Y,2020-07-12 03:20:00,2020-07-12 04:17:00
Z,2020-07-12 03:29:00,2020-07-12 04:18:00
Z,2020-07-12 04:34:00,2020-07-12 05:30:00
Y,2020-07-12 04:50:00,2020-07-12 05:50:00
Z,2020-07-12 05:52:00,2020-07-12 06:49:00
Y,2020-07-12 06:08:00,2020-07-12 07:07:00
Z,2020-07-12 07:20:00,2020-07-12 08:16:00
Y,2020-07-12 08:19:00,2020-07-12 10:09:00
Z,2020-07-12 08:52:00,2020-07-12 09:48:00
Y,2020-07-12 10:13:00,2020-07-12 11:02:00
Z,2020-07-12 12:05:00,2020-07-12 13:04:00
Y,2020-07-12 12:21:00,2020-07-12 13:18:00
Z,2020-07-12 13:20:00,2020-07-12 14:16:00
Y,2020-07-12 13:36:00,2020-07-12 14:32:00
Y,2020-07-12 14:56:00,2020-07-12 15:52:00
Z,2020-07-12 15:30:00,2020-07-12 16:29:00
Y,2020-07-12 17:04:00,2020-07-12 17:53:00
Z,2020-07-12 17:44:00,2020-07-12 18:41:00
Y,2020-07-12 18:11:00,2020-07-12 19:10:00
Z,2020-07-12 18:52:00,2020-07-12 19:51:00
Y,2020-07-12 19:43:00,2020-07-12 20:42:00
Y,2020-07-12 20:54:00,2020-07-12 21:42:00
Z,2020-07-12 21:10:00,2020-07-12 22:07:00
Z,2020-07-12 22:37:00,2020-07-12 23:34:00
Y,2020-07-12 22:48:00,2020-07-12 23:44:00
Y,2020-07-13 00:08:00,2020-07-13 00:57:00
Z,2020-07-13 01:03:00,2020-07-13 02:02:00
Y,2020-07-13 01:56:00,2020-07-13 02:35:00
Y,2020-07-13 03:02:00,2020-07-13 04:01:00
Z,2020-07-13 03:06:00,2020-07-13 04:02:00
Z,2020-07-13 04:28:00,2020-07-13 05:27:00
Y,2020-07-13 04:36:00,2020-07-13 05:25:00
Y,2020-07-13 05:36:00,2020-07-13 06:35:00
Z,2020-07-13 05:48:00,2020-07-13 06:44:00
Y,2020-07-13 06:47:00,2020-07-13 07:36:00
Z,2020-07-13 06:55:00,2020-07-13 07:52:00
X,2020-07-13 07:47:00,2020-07-13 08:46:00
Z,2020-07-13 10:07:00,2020-07-13 11:03:00
Y,2020-07-13 10:33:00,2020-07-13 11:29:00
X,2020-07-13 11:10:00,2020-07-13 12:14:00
Z,2020-07-13 11:14:00,2020-07-13 12:11:00
Y,2020-07-13 12:01:00,2020-07-13 13:00:00
X,2020-07-13 12:33:00,2020-07-13 13:29:00
Z,2020-07-13 12:38:00,2020-07-13 13:34:00
Y,2020-07-13 13:34:00,2020-07-13 14:30:00
X,2020-07-13 13:45:00,2020-07-13 14:06:00
Z,2020-07-13 14:05:00,2020-07-13 15:01:00
Y,2020-07-13 15:07:00,2020-07-13 16:03:00
Z,2020-07-13 15:36:00,2020-07-13 16:15:00
X,2020-07-13 15:55:00,2020-07-13 16:51:00
Y,2020-07-13 16:42:00,2020-07-13 17:42:00
Z,2020-07-13 16:46:00,2020-07-13 17:45:00
X,2020-07-13 17:02:00,2020-07-13 17:58:00
Z,2020-07-13 17:56:00,2020-07-13 18:52:00
Y,2020-07-13 18:44:00,2020-07-13 19:43:00
X,2020-07-13 19:16:00,2020-07-13 20:12:00
Z,2020-07-13 19:18:00,2020-07-13 20:14:00
Y,2020-07-13 19:54:00,2020-07-13 20:53:00
Z,2020-07-13 20:25:00,2020-07-13 21:22:00
X,2020-07-13 20:43:00,2020-07-13 21:32:00
Y,2020-07-13 21:20:00,2020-07-13 22:19:00
Z,2020-07-13 21:33:00,2020-07-13 22:30:00
X,2020-07-13 21:59:00,2020-07-13 22:48:00
Y,2020-07-13 22:35:00,2020-07-13 23:31:00
X,2020-07-13 23:17:00,2020-07-14 00:16:00
Z,2020-07-14 00:12:00,2020-07-14 01:08:00
Y,2020-07-14 00:16:00,2020-07-14 01:15:00
X,2020-07-14 01:38:00,2020-07-14 02:27:00
Z,2020-07-14 01:48:00,2020-07-14 02:44:00
Y,2020-07-14 02:28:00,2020-07-14 03:24:00
X,2020-07-14 02:56:00,2020-07-14 03:52:00
Z,2020-07-14 03:21:00,2020-07-14 04:18:00
X,2020-07-14 04:03:00,2020-07-14 05:00:00
Y,2020-07-14 04:50:00,2020-07-14 05:49:00
Z,2020-07-14 05:00:00,2020-07-14 05:56:00
X,2020-07-14 05:32:00,2020-07-14 05:53:00
X,2020-07-14 06:26:00,2020-07-14 07:22:00
Y,2020-07-14 06:49:00,2020-07-14 07:38:00
X,2020-07-14 07:33:00,2020-07-14 08:30:00
Y,2020-07-14 08:40:00,2020-07-14 09:37:00
Z,2020-07-14 08:46:00,2020-07-14 09:45:00
X,2020-07-14 09:35:00,2020-07-14 10:24:00
Y,2020-07-14 10:06:00,2020-07-14 11:03:00
Z,2020-07-14 10:09:00,2020-07-14 11:05:00
X,2020-07-14 10:40:00,2020-07-14 11:30:00
Z,2020-07-14 11:32:00,2020-07-14 12:28:00
Y,2020-07-14 12:28:00,2020-07-14 13:24:00
Z,2020-07-14 12:39:00,2020-07-14 13:36:00
X,2020-07-14 13:48:00,2020-07-14 14:37:00
Z,2020-07-14 14:43:00,2020-07-14 15:42:00
Y,2020-07-14 14:44:00,2020-07-14 15:40:00
X,2020-07-14 15:22:00,2020-07-14 16:21:00
Z,2020-07-14 15:53:00,2020-07-14 16:52:00
X,2020-07-14 16:40:00,2020-07-14 17:37:00
Y,2020-07-14 16:47:00,2020-07-14 17:43:00
Z,2020-07-14 17:06:00,2020-07-14 18:02:00
Y,2020-07-14 18:01:00,2020-07-14 18:50:00
Z,2020-07-14 18:21:00,2020-07-14 19:17:00
X,2020-07-14 18:41:00,2020-07-14 19:30:00
Y,2020-07-14 19:02:00,2020-07-14 19:51:00
Z,2020-07-14 19:29:00,2020-07-14 20:25:00
X,2020-07-14 19:53:00,2020-07-14 20:52:00
Y,2020-07-14 20:23:00,2020-07-14 21:01:00
Z,2020-07-14 21:10:00,2020-07-14 22:06:00
X,2020-07-14 22:16:00,2020-07-14 22:37:00
Z,2020-07-14 22:24:00,2020-07-14 23:23:00
X,2020-07-14 23:10:00,2020-07-15 00:06:00
Z,2020-07-14 23:34:00,2020-07-15 00:30:00
Y,2020-07-14 23:36:00,2020-07-15 00:32:00
X,2020-07-15 00:29:00,2020-07-15 01:28:00
Z,2020-07-15 00:43:00,2020-07-15 01:42:00
Y,2020-07-15 00:52:00,2020-07-15 01:48:00
Y,2020-07-15 01:59:00,2020-07-15 02:48:00
Z,2020-07-15 02:09:00,2020-07-15 02:58:00
X,2020-07-15 02:54:00,2020-07-15 03:50:00
Z,2020-07-15 03:09:00,2020-07-15 04:05:00
Y,2020-07-15 03:29:00,2020-07-15 07:00:00
X,2020-07-15 04:11:00,2020-07-15 04:32:00
Z,2020-07-15 04:54:00,2020-07-15 05:53:00
X,2020-07-15 05:01:00,2020-07-15 05:57:00
X,2020-07-15 06:08:00,2020-07-15 07:07:00
Z,2020-07-15 06:41:00,2020-07-15 07:38:00
Y,2020-07-15 07:20:00,2020-07-15 08:17:00
Z,2020-07-15 07:49:00,2020-07-15 08:45:00
X,2020-07-15 07:56:00,2020-07-15 08:52:00
Y,2020-07-15 08:35:00,2020-07-15 09:31:00
X,2020-07-15 09:15:00,2020-07-15 10:12:00
Z,2020-07-15 09:41:00,2020-07-15 10:40:00
Y,2020-07-15 10:51:00,2020-07-15 11:48:00
Z,2020-07-15 10:56:00,2020-07-15 11:45:00
X,2020-07-15 11:23:00,2020-07-15 12:22:00
Y,2020-07-15 12:23:00,2020-07-15 13:19:00
X,2020-07-15 12:46:00,2020-07-15 13:45:00
Z,2020-07-15 13:34:00,2020-07-15 14:30:00
Y,2020-07-15 13:36:00,2020-07-15 14:33:00
X,2020-07-15 14:08:00,2020-07-15 14:30:00
Z,2020-07-15 14:41:00,2020-07-15 15:38:00
X,2020-07-15 14:41:00,2020-07-15 15:40:00
Y,2020-07-15 14:44:00,2020-07-15 15:40:00
Y,2020-07-15 15:51:00,2020-07-15 16:47:00
X,2020-07-15 16:05:00,2020-07-15 17:01:00
Z,2020-07-15 16:40:00,2020-07-15 17:36:00
Y,2020-07-15 17:04:00,2020-07-15 18:01:00
Z,2020-07-15 17:48:00,2020-07-15 18:47:00
Y,2020-07-15 18:12:00,2020-07-15 19:27:00
X,2020-07-15 18:25:00,2020-07-15 19:27:00
Z,2020-07-15 19:04:00,2020-07-15 20:01:00
X,2020-07-15 19:48:00,2020-07-15 20:47:00
Y,2020-07-15 20:38:00,2020-07-15 21:35:00
X,2020-07-15 20:59:00,2020-07-15 21:55:00
Y,2020-07-15 21:52:00,2020-07-15 22:48:00
X,2020-07-15 22:06:00,2020-07-15 23:02:00
Y,2020-07-15 23:08:00,2020-07-16 00:04:00
Z,2020-07-15 23:13:00,2020-07-16 00:02:00
X,2020-07-15 23:18:00,2020-07-16 00:17:00
Z,2020-07-16 00:13:00,2020-07-16 01:12:00
Y,2020-07-16 00:15:00,2020-07-16 01:11:00
X,2020-07-16 00:36:00,2020-07-16 01:32:00
Y,2020-07-16 01:32:00,2020-07-16 03:06:00
X,2020-07-16 02:35:00,2020-07-16 03:31:00
X,2020-07-16 03:57:00,2020-07-16 04:54:00
Y,2020-07-16 04:47:00,2020-07-16 05:43:00
X,2020-07-16 05:05:00,2020-07-16 06:01:00
Z,2020-07-16 05:31:00,2020-07-16 06:20:00
Y,2020-07-16 06:06:00,2020-07-16 07:03:00
X,2020-07-16 06:48:00,2020-07-16 07:47:00
Z,2020-07-16 07:08:00,2020-07-16 07:57:00
X,2020-07-16 08:04:00,2020-07-16 09:00:00
Y,2020-07-16 08:24:00,2020-07-16 09:21:00
Z,2020-07-16 08:46:00,2020-07-16 09:35:00
X,2020-07-16 09:35:00,2020-07-16 10:00:00
Y,2020-07-16 09:39:00,2020-07-16 10:01:00
Z,2020-07-16 09:57:00,2020-07-16 10:54:00
Y,2020-07-16 10:21:00,2020-07-16 10:42:00
Z,2020-07-16 11:05:00,2020-07-16 12:01:00
X,2020-07-16 11:27:00,2020-07-16 12:26:00
Y,2020-07-16 11:37:00,2020-07-16 12:33:00
Z,2020-07-16 12:18:00,2020-07-16 13:14:00
Y,2020-07-16 13:08:00,2020-07-16 13:47:00
X,2020-07-16 13:14:00,2020-07-16 13:35:00
Z,2020-07-16 13:44:00,2020-07-16 14:32:00
X,2020-07-16 13:56:00,2020-07-16 14:53:00
Y,2020-07-16 14:14:00,2020-07-16 15:10:00
Z,2020-07-16 14:44:00,2020-07-16 16:30:00
Y,2020-07-16 15:32:00,2020-07-16 15:46:00
X,2020-07-16 15:42:00,2020-07-16 16:03:00
Y,2020-07-16 16:03:00,2020-07-16 16:41:00
X,2020-07-16 16:29:00,2020-07-16 17:26:00
Z,2020-07-16 16:34:00,2020-07-16 17:30:00
Y,2020-07-16 17:06:00,2020-07-16 18:03:00
X,2020-07-16 17:37:00,2020-07-16 18:36:00
Z,2020-07-16 17:46:00,2020-07-16 18:43:00
Y,2020-07-16 18:58:00,2020-07-16 19:20:00
Z,2020-07-16 18:59:00,2020-07-16 19:55:00
X,2020-07-16 19:13:00,2020-07-16 20:02:00
Y,2020-07-16 19:41:00,2020-07-16 20:37:00
X,2020-07-16 20:49:00,2020-07-16 21:10:00
Z,2020-07-16 20:55:00,2020-07-16 21:52:00
X,2020-07-16 21:22:00,2020-07-16 22:18:00
Y,2020-07-16 21:46:00,2020-07-16 22:11:00
Z,2020-07-16 22:08:00,2020-07-16 23:04:00
Y,2020-07-16 22:27:00,2020-07-16 23:23:00
X,2020-07-16 22:29:00,2020-07-16 23:26:00
Z,2020-07-16 23:33:00,2020-07-17 00:48:00
Y,2020-07-16 23:41:00,2020-07-16 23:56:00
X,2020-07-16 23:51:00,2020-07-17 02:00:00
Z,2020-07-17 01:05:00,2020-07-17 02:01:00
X,2020-07-17 02:28:00,2020-07-17 03:25:00
Y,2020-07-17 03:10:00,2020-07-17 04:07:00
X,2020-07-17 04:08:00,2020-07-17 04:58:00
Z,2020-07-17 04:25:00,2020-07-17 05:21:00
Y,2020-07-17 04:39:00,2020-07-17 05:00:00
X,2020-07-17 05:12:00,2020-07-17 06:01:00
Y,2020-07-17 06:01:00,2020-07-17 07:00:00
X,2020-07-17 06:36:00,2020-07-17 07:32:00
Y,2020-07-17 08:12:00,2020-07-17 09:08:00
X,2020-07-17 08:34:00,2020-07-17 09:23:00
Z,2020-07-17 09:23:00,2020-07-17 10:20:00
Y,2020-07-17 09:26:00,2020-07-17 10:25:00
X,2020-07-17 09:37:00,2020-07-17 10:15:00
X,2020-07-17 10:32:00,2020-07-17 11:21:00
Y,2020-07-17 11:36:00,2020-07-17 12:25:00
X,2020-07-17 12:09:00,2020-07-17 13:05:00
Y,2020-07-17 13:26:00,2020-07-17 14:22:00
X,2020-07-17 13:38:00,2020-07-17 14:27:00
X,2020-07-17 15:03:00,2020-07-17 16:02:00
Y,2020-07-17 15:23:00,2020-07-17 16:23:00
Z,2020-07-17 16:31:00,2020-07-17 18:11:00
Y,2020-07-17 17:03:00,2020-07-17 17:41:00
X,2020-07-17 17:21:00,2020-07-17 18:17:00
Y,2020-07-17 18:25:00,2020-07-17 19:15:00
X,2020-07-17 18:28:00,2020-07-17 19:27:00
Z,2020-07-17 19:21:00,2020-07-17 20:17:00
Y,2020-07-17 19:30:00,2020-07-17 20:56:00
X,2020-07-17 20:07:00,2020-07-17 21:04:00
X,2020-07-17 21:15:00,2020-07-17 22:12:00
Y,2020-07-17 21:54:00,2020-07-17 22:50:00
X,2020-07-17 22:32:00,2020-07-17 23:22:00
Z,2020-07-17 23:01:00,2020-07-18 00:00:00
Y,2020-07-17 23:59:00,2020-07-18 00:56:00
X,2020-07-18 00:50:00,2020-07-18 01:29:00
X,2020-07-18 01:44:00,2020-07-18 02:41:00
Z,2020-07-18 02:09:00,2020-07-18 03:06:00
Y,2020-07-18 02:34:00,2020-07-18 03:31:00
X,2020-07-18 03:49:00,2020-07-18 04:46:00
Y,2020-07-18 03:57:00,2020-07-18 04:56:00
X,2020-07-18 05:01:00,2020-07-18 05:50:00
Z,2020-07-18 05:05:00,2020-07-18 06:04:00
Y,2020-07-18 05:29:00,2020-07-18 06:25:00
Y,2020-07-18 06:56:00,2020-07-18 07:52:00
Z,2020-07-18 07:04:00,2020-07-18 08:00:00
Y,2020-07-18 08:25:00,2020-07-18 09:24:00
X,2020-07-18 08:41:00,2020-07-18 09:06:00
Z,2020-07-18 09:00:00,2020-07-18 09:49:00
X,2020-07-18 09:17:00,2020-07-18 10:16:00
Y,2020-07-18 10:28:00,2020-07-18 11:18:00
X,2020-07-18 10:28:00,2020-07-18 11:25:00
Z,2020-07-18 10:42:00,2020-07-18 11:32:00
X,2020-07-18 12:00:00,2020-07-18 12:56:00
Z,2020-07-18 12:28:00,2020-07-18 13:24:00
Y,2020-07-18 12:42:00,2020-07-18 13:38:00
X,2020-07-18 13:31:00,2020-07-18 14:27:00
Y,2020-07-18 14:00:00,2020-07-18 14:56:00
X,2020-07-18 15:12:00,2020-07-18 16:09:00
Y,2020-07-18 15:20:00,2020-07-18 16:16:00
Z,2020-07-18 15:33:00,2020-07-18 16:23:00
X,2020-07-18 16:20:00,2020-07-18 17:16:00
Z,2020-07-18 16:38:00,2020-07-18 17:34:00
Y,2020-07-18 16:56:00,2020-07-18 17:55:00
Z,2020-07-18 17:46:00,2020-07-18 18:36:00
X,2020-07-18 17:51:00,2020-07-18 18:47:00
Y,2020-07-18 18:06:00,2020-07-18 18:21:00
X,2020-07-18 19:00:00,2020-07-18 19:59:00
Y,2020-07-18 19:55:00,2020-07-18 20:52:00
Z,2020-07-18 20:13:00,2020-07-18 21:09:00
X,2020-07-18 20:36:00,2020-07-18 21:35:00
Y,2020-07-18 21:39:00,2020-07-18 22:38:00
X,2020-07-18 22:20:00,2020-07-18 22:41:00
Y,2020-07-18 23:26:00,2020-07-19 00:15:00
Z,2020-07-18 23:37:00,2020-07-19 00:36:00
X,2020-07-18 23:45:00,2020-07-19 00:23:00
X,2020-07-19 00:40:00,2020-07-19 01:39:00
Y,2020-07-19 00:56:00,2020-07-19 01:52:00
Z,2020-07-19 01:15:00,2020-07-19 02:11:00
X,2020-07-19 02:04:00,2020-07-19 02:25:00
Y,2020-07-19 02:38:00,2020-07-19 03:34:00
Z,2020-07-19 02:55:00,2020-07-19 03:52:00
X,2020-07-19 03:33:00,2020-07-19 04:32:00
Y,2020-07-19 03:45:00,2020-07-19 04:45:00
Z,2020-07-19 04:27:00,2020-07-19 05:26:00
Y,2020-07-19 04:56:00,2020-07-19 05:56:00
X,2020-07-19 05:00:00,2020-07-19 05:57:00
Z,2020-07-19 05:48:00,2020-07-19 07:49:00
X,2020-07-19 06:08:00,2020-07-19 07:04:00
Y,2020-07-19 06:16:00,2020-07-19 07:13:00
Y,2020-07-19 07:34:00,2020-07-19 08:31:00
X,2020-07-19 07:37:00,2020-07-19 08:34:00
Z,2020-07-19 08:18:00,2020-07-19 09:14:00
Y,2020-07-19 08:48:00,2020-07-19 09:47:00
X,2020-07-19 09:07:00,2020-07-19 10:03:00
Y,2020-07-19 10:09:00,2020-07-19 10:30:00
X,2020-07-19 10:23:00,2020-07-19 11:22:00
Z,2020-07-19 10:25:00,2020-07-19 11:24:00
Y,2020-07-19 10:42:00,2020-07-19 11:48:00
Z,2020-07-19 11:40:00,2020-07-19 12:36:00
X,2020-07-19 11:40:00,2020-07-19 12:36:00
Y,2020-07-19 12:39:00,2020-07-19 13:31:00
Z,2020-07-19 12:54:00,2020-07-19 13:53:00
X,2020-07-19 13:36:00,2020-07-19 14:25:00
Z,2020-07-19 14:09:00,2020-07-19 14:34:00
X,2020-07-19 14:36:00,2020-07-19 15:26:00
Z,2020-07-19 14:51:00,2020-07-19 15:48:00
Y,2020-07-19 15:24:00,2020-07-19 16:13:00
X,2020-07-19 15:44:00,2020-07-19 16:44:00
Z,2020-07-19 16:13:00,2020-07-19 16:51:00
Y,2020-07-19 16:51:00,2020-07-19 17:47:00
Z,2020-07-19 17:19:00,2020-07-19 18:18:00
X,2020-07-19 17:53:00,2020-07-19 18:53:00
Y,2020-07-19 18:18:00,2020-07-19 19:15:00
X,2020-07-19 19:15:00,2020-07-19 20:34:00
Z,2020-07-19 19:58:00,2020-07-19 20:57:00
X,2020-07-19 20:35:00,2020-07-19 21:23:00
Y,2020-07-19 20:39:00,2020-07-19 21:35:00
Z,2020-07-19 21:13:00,2020-07-19 21:27:00
X,2020-07-19 21:35:00,2020-07-19 22:31:00
Z,2020-07-19 21:58:00,2020-07-19 22:20:00
X,2020-07-19 22:42:00,2020-07-19 23:31:00
Y,2020-07-19 22:49:00,2020-07-19 23:45:00
Z,2020-07-19 22:56:00,2020-07-19 23:11:00
X,2020-07-19 23:47:00,2020-07-20 00:43:00
Z,2020-07-19 23:50:00,2020-07-20 00:46:00
Y,2020-07-20 00:05:00,2020-07-20 01:01:00
X,2020-07-20 00:54:00,2020-07-20 01:43:00
Z,2020-07-20 01:01:00,2020-07-20 02:00:00
Y,2020-07-20 01:15:00,2020-07-20 02:15:00
X,2020-07-20 02:06:00,2020-07-20 03:03:00
Y,2020-07-20 02:31:00,2020-07-20 03:51:00
Z,2020-07-20 03:30:00,2020-07-20 04:27:00
Y,2020-07-20 04:01:00,2020-07-20 04:58:00
Y,2020-07-20 05:09:00,2020-07-20 06:05:00
Z,2020-07-20 05:54:00,2020-07-20 06:53:00
X,2020-07-20 06:14:00,2020-07-20 07:10:00
Y,2020-07-20 06:37:00,2020-07-20 07:33:00
Z,2020-07-20 07:45:00,2020-07-20 08:41:00
X,2020-07-20 08:20:00,2020-07-20 09:16:00
Y,2020-07-20 08:56:00,2020-07-20 09:34:00
Y,2020-07-20 09:52:00,2020-07-20 10:31:00
X,2020-07-20 10:04:00,2020-07-20 11:01:00
Y,2020-07-20 10:43:00,2020-07-20 11:42:00
Z,2020-07-20 10:53:00,2020-07-20 11:49:00
Y,2020-07-20 11:59:00,2020-07-20 12:58:00
Z,2020-07-20 12:01:00,2020-07-20 13:00:00
X,2020-07-20 12:17:00,2020-07-20 13:13:00
Y,2020-07-20 13:09:00,2020-07-20 13:58:00
Z,2020-07-20 13:58:00,2020-07-20 14:47:00
Y,2020-07-20 14:24:00,2020-07-20 14:39:00
Z,2020-07-20 15:17:00,2020-07-20 15:38:00
X,2020-07-20 15:35:00,2020-07-20 16:31:00
Y,2020-07-20 16:03:00,2020-07-20 16:28:00
Z,2020-07-20 16:06:00,2020-07-20 17:02:00
Y,2020-07-20 16:54:00,2020-07-20 17:53:00
X,2020-07-20 17:02:00,2020-07-20 19:56:00
Z,2020-07-20 17:29:00,2020-07-20 18:28:00
Y,2020-07-20 18:04:00,2020-07-20 19:09:00
Z,2020-07-20 18:39:00,2020-07-20 19:36:00
Z,2020-07-20 20:01:00,2020-07-20 20:57:00
Y,2020-07-20 20:09:00,2020-07-20 20:24:00
Y,2020-07-20 20:40:00,2020-07-20 21:29:00
X,2020-07-20 20:58:00,2020-07-20 21:55:00
Z,2020-07-20 21:16:00,2020-07-20 22:12:00
X,2020-07-20 22:23:00,2020-07-20 23:19:00
Z,2020-07-20 22:46:00,2020-07-20 23:46:00
Y,2020-07-20 23:41:00,2020-07-21 00:38:00
Z,2020-07-20 23:57:00,2020-07-21 00:46:00
X,2020-07-21 00:20:00,2020-07-21 01:16:00
Z,2020-07-21 00:58:00,2020-07-21 01:54:00
Y,2020-07-21 01:51:00,2020-07-21 02:12:00
X,2020-07-21 02:05:00,2020-07-21 03:01:00
Z,2020-07-21 02:05:00,2020-07-21 02:54:00
Y,2020-07-21 02:24:00,2020-07-21 03:13:00
X,2020-07-21 03:23:00,2020-07-21 04:22:00
Z,2020-07-21 03:59:00,2020-07-21 04:56:00
Y,2020-07-21 04:06:00,2020-07-21 04:28:00
Y,2020-07-21 04:39:00,2020-07-21 05:28:00
Z,2020-07-21 05:28:00,2020-07-21 06:24:00
Y,2020-07-21 05:59:00,2020-07-21 06:55:00
X,2020-07-21 06:06:00,2020-07-21 06:54:00
Z,2020-07-21 06:35:00,2020-07-21 07:31:00
Y,2020-07-21 07:07:00,2020-07-21 08:04:00
Z,2020-07-21 07:49:00,2020-07-21 08:38:00
X,2020-07-21 07:59:00,2020-07-21 08:48:00
Y,2020-07-21 08:25:00,2020-07-21 09:21:00
