asset,start,end
X,25/07/2020 3:35,25/07/2020 4:34
Y,25/07/2020 3:55,25/07/2020 4:51
X,25/07/2020 5:01,25/07/2020 5:50
Y,25/07/2020 5:02,25/07/2020 5:51
Y,25/07/2020 6:18,25/07/2020 7:17
Z,25/07/2020 6:29,25/07/2020 7:28
Z,25/07/2020 7:43,25/07/2020 8:40
Y,25/07/2020 7:49,25/07/2020 8:46
X,25/07/2020 7:51,25/07/2020 8:40
Y,25/07/2020 9:27,25/07/2020 9:48
Z,25/07/2020 9:49,25/07/2020 10:46
Z,25/07/2020 11:02,25/07/2020 11:58
Y,25/07/2020 11:23,25/07/2020 12:19
X,25/07/2020 12:51,25/07/2020 13:50
Y,25/07/2020 13:36,25/07/2020 14:32
Z,25/07/2020 14:06,25/07/2020 15:03
X,25/07/2020 14:09,25/07/2020 15:05
Y,25/07/2020 15:02,25/07/2020 15:59
Z,25/07/2020 16:11,25/07/2020 17:10
X,25/07/2020 16:28,25/07/2020 17:25
Z,25/07/2020 17:26,25/07/2020 17:41
Y,25/07/2020 17:55,25/07/2020 18:51
Z,25/07/2020 18:07,25/07/2020 18:28
Z,25/07/2020 19:19,25/07/2020 20:16
Y,25/07/2020 19:28,25/07/2020 20:24
X,25/07/2020 19:43,25/07/2020 20:39
Z,25/07/2020 20:43,25/07/2020 21:42
X,25/07/2020 20:59,25/07/2020 21:58
Y,25/07/2020 21:50,25/07/2020 22:11
Z,25/07/2020 22:15,25/07/2020 22:36
Y,25/07/2020 22:47,25/07/2020 23:46
X,25/07/2020 23:19,26/07/2020 0:18
Z,25/07/2020 23:47,26/07/2020 0:44
Z,26/07/2020 0:55,26/07/2020 1:44
Y,26/07/2020 1:12,26/07/2020 2:50
X,26/07/2020 1:24,26/07/2020 2:20
Z,26/07/2020 2:51,26/07/2020 3:54
X,26/07/2020 3:25,26/07/2020 4:22
Y,26/07/2020 3:30,26/07/2020 4:26
Z,26/07/2020 4:05,26/07/2020 4:27
X,26/07/2020 4:40,26/07/2020 5:29
Z,26/07/2020 5:00,26/07/2020 5:56
Y,26/07/2020 5:03,26/07/2020 6:02
X,26/07/2020 6:26,26/07/2020 6:41
Y,26/07/2020 6:29,26/07/2020 7:25
Z,26/07/2020 6:52,26/07/2020 7:31
X,26/07/2020 7:04,26/07/2020 8:08
Z,26/07/2020 7:42,26/07/2020 8:38
Y,26/07/2020 8:07,26/07/2020 9:03
X,26/07/2020 8:11,26/07/2020 9:10
Y,26/07/2020 9:26,26/07/2020 10:23
X,26/07/2020 9:27,26/07/2020 10:24
Z,26/07/2020 9:46,26/07/2020 10:45
X,26/07/2020 10:35,26/07/2020 11:32
Z,26/07/2020 10:56,26/07/2020 11:55
Y,26/07/2020 12:02,26/07/2020 12:58
X,26/07/2020 12:53,26/07/2020 13:49
X,26/07/2020 14:00,26/07/2020 14:15
Z,26/07/2020 14:13,26/07/2020 15:10
Y,26/07/2020 14:17,26/07/2020 15:14
X,26/07/2020 14:33,26/07/2020 15:29
Z,26/07/2020 15:21,26/07/2020 16:17
X,26/07/2020 15:41,26/07/2020 16:37
Z,26/07/2020 16:29,26/07/2020 17:28
Y,26/07/2020 16:30,26/07/2020 17:26
X,26/07/2020 16:48,26/07/2020 17:48
Y,26/07/2020 17:55,26/07/2020 18:51
Y,26/07/2020 19:04,26/07/2020 20:01
X,26/07/2020 19:14,26/07/2020 20:10
Z,26/07/2020 19:55,26/07/2020 20:51
Y,26/07/2020 20:16,26/07/2020 21:13
X,26/07/2020 20:42,26/07/2020 21:38
Z,26/07/2020 21:16,26/07/2020 22:06
X,26/07/2020 21:56,26/07/2020 22:53
Y,26/07/2020 22:04,26/07/2020 23:00
Z,26/07/2020 22:17,26/07/2020 23:06
X,26/07/2020 23:21,26/07/2020 23:43
Y,26/07/2020 23:27,27/07/2020 0:24
X,27/07/2020 0:11,27/07/2020 0:26
Y,27/07/2020 0:41,27/07/2020 1:37
X,27/07/2020 0:51,27/07/2020 1:47
Z,27/07/2020 1:41,27/07/2020 2:19
Y,27/07/2020 2:56,27/07/2020 3:52
X,27/07/2020 3:14,27/07/2020 4:11
Z,27/07/2020 3:19,27/07/2020 4:16
Y,27/07/2020 4:03,27/07/2020 4:59
X,27/07/2020 4:41,27/07/2020 5:37
Z,27/07/2020 5:11,27/07/2020 6:08
X,27/07/2020 5:54,27/07/2020 6:50
Z,27/07/2020 6:19,27/07/2020 6:57
Y,27/07/2020 6:28,27/07/2020 7:25
Z,27/07/2020 7:11,27/07/2020 8:10
X,27/07/2020 7:46,27/07/2020 8:36
Z,27/07/2020 9:10,27/07/2020 10:06
Y,27/07/2020 9:11,27/07/2020 10:44
X,27/07/2020 9:17,27/07/2020 10:13
X,27/07/2020 10:39,27/07/2020 11:28
Y,27/07/2020 11:05,27/07/2020 12:04
Z,27/07/2020 11:11,27/07/2020 12:08
X,27/07/2020 11:48,27/07/2020 12:44
Y,27/07/2020 12:15,27/07/2020 13:15
X,27/07/2020 12:56,27/07/2020 13:55
Z,27/07/2020 13:17,27/07/2020 14:13
Y,27/07/2020 13:36,27/07/2020 14:33
X,27/07/2020 14:06,27/07/2020 15:02
Y,27/07/2020 14:58,27/07/2020 15:55
Z,27/07/2020 15:56,27/07/2020 16:20
X,27/07/2020 15:58,27/07/2020 16:55
Y,27/07/2020 16:14,27/07/2020 17:13
Z,27/07/2020 16:50,27/07/2020 17:46
Y,27/07/2020 17:30,27/07/2020 18:42
Y,27/07/2020 18:52,27/07/2020 19:48
X,27/07/2020 19:19,27/07/2020 20:18
Z,27/07/2020 19:28,27/07/2020 20:24
Y,27/07/2020 20:00,27/07/2020 20:59
Z,27/07/2020 20:36,27/07/2020 21:33
X,27/07/2020 20:42,27/07/2020 21:41
Y,27/07/2020 21:15,27/07/2020 22:12
Z,27/07/2020 21:44,27/07/2020 22:40
X,27/07/2020 22:02,27/07/2020 22:58
Y,27/07/2020 22:49,27/07/2020 23:38
Z,27/07/2020 23:22,28/07/2020 0:11
X,27/07/2020 23:28,28/07/2020 0:24
Y,27/07/2020 23:50,28/07/2020 0:40
Y,28/07/2020 0:56,28/07/2020 1:53
Z,28/07/2020 0:58,28/07/2020 1:36
X,28/07/2020 1:43,28/07/2020 2:39
Y,28/07/2020 2:06,28/07/2020 2:55
Z,28/07/2020 2:46,28/07/2020 3:35
X,28/07/2020 3:58,28/07/2020 4:55
Y,28/07/2020 4:16,28/07/2020 5:05
Z,28/07/2020 4:40,28/07/2020 5:37
Y,28/07/2020 5:23,28/07/2020 6:12
Z,28/07/2020 5:48,28/07/2020 6:44
Y,28/07/2020 6:35,28/07/2020 7:31
Z,28/07/2020 7:05,28/07/2020 7:54
Y,28/07/2020 7:47,28/07/2020 8:44
Z,28/07/2020 8:15,28/07/2020 9:12
Y,28/07/2020 9:04,28/07/2020 10:03
X,28/07/2020 9:27,28/07/2020 10:23
Z,28/07/2020 9:32,28/07/2020 10:21
Y,28/07/2020 10:31,28/07/2020 11:27
Z,28/07/2020 10:32,28/07/2020 11:29
Y,28/07/2020 11:38,28/07/2020 12:27
Z,28/07/2020 11:51,28/07/2020 12:12
X,28/07/2020 12:33,28/07/2020 13:30
Z,28/07/2020 12:50,28/07/2020 13:46
Y,28/07/2020 13:19,28/07/2020 14:15
X,28/07/2020 14:06,28/07/2020 15:02
Y,28/07/2020 14:26,28/07/2020 15:22
Z,28/07/2020 15:40,28/07/2020 16:37
X,28/07/2020 16:40,28/07/2020 17:36
Z,28/07/2020 17:00,28/07/2020 17:50
Y,28/07/2020 17:46,28/07/2020 18:45
Z,28/07/2020 18:01,28/07/2020 19:00
X,28/07/2020 19:31,28/07/2020 20:09
Z,28/07/2020 19:42,28/07/2020 20:38
Y,28/07/2020 19:52,28/07/2020 20:52
X,28/07/2020 20:28,28/07/2020 20:49
Z,28/07/2020 20:49,28/07/2020 21:45
X,28/07/2020 21:32,28/07/2020 22:30
Z,28/07/2020 22:22,28/07/2020 23:21
Y,28/07/2020 23:08,28/07/2020 23:58
Y,29/07/2020 0:09,29/07/2020 0:24
X,29/07/2020 1:01,29/07/2020 1:57
Y,29/07/2020 1:37,29/07/2020 2:33
Z,29/07/2020 1:51,29/07/2020 2:41
X,29/07/2020 2:40,29/07/2020 3:36
Z,29/07/2020 3:32,29/07/2020 4:28
Y,29/07/2020 3:48,29/07/2020 4:44
Z,29/07/2020 4:52,29/07/2020 5:49
Y,29/07/2020 4:56,29/07/2020 5:45
X,29/07/2020 4:57,29/07/2020 5:54
Z,29/07/2020 6:03,29/07/2020 6:59
Y,29/07/2020 6:41,29/07/2020 7:37
X,29/07/2020 6:43,29/07/2020 7:21
X,29/07/2020 7:56,29/07/2020 8:44
Y,29/07/2020 8:08,29/07/2020 9:05
Z,29/07/2020 8:17,29/07/2020 9:07
X,29/07/2020 9:12,29/07/2020 10:08
Z,29/07/2020 9:18,29/07/2020 10:14
Y,29/07/2020 10:06,29/07/2020 11:03
X,29/07/2020 11:15,29/07/2020 12:04
Y,29/07/2020 11:37,29/07/2020 12:33
Z,29/07/2020 11:41,29/07/2020 12:40
Z,29/07/2020 13:17,29/07/2020 14:13
X,29/07/2020 13:22,29/07/2020 13:44
Y,29/07/2020 14:01,29/07/2020 14:57
X,29/07/2020 14:06,29/07/2020 14:55
Z,29/07/2020 14:42,29/07/2020 15:38
Y,29/07/2020 15:12,29/07/2020 16:11
X,29/07/2020 15:22,29/07/2020 15:43
Z,29/07/2020 16:02,29/07/2020 17:01
X,29/07/2020 16:05,29/07/2020 17:01
Y,29/07/2020 16:22,29/07/2020 17:18
X,29/07/2020 17:20,29/07/2020 18:10
Z,29/07/2020 17:31,29/07/2020 18:28
Y,29/07/2020 17:57,29/07/2020 18:53
X,29/07/2020 18:34,29/07/2020 19:12
X,29/07/2020 19:43,29/07/2020 20:42
Y,29/07/2020 19:58,29/07/2020 20:55
Z,29/07/2020 20:45,29/07/2020 21:45
Y,29/07/2020 21:07,29/07/2020 22:03
X,29/07/2020 21:08,29/07/2020 22:05
Z,29/07/2020 21:56,29/07/2020 22:52
X,29/07/2020 22:38,30/07/2020 0:02
Y,29/07/2020 22:47,29/07/2020 23:46
Z,29/07/2020 23:55,30/07/2020 0:54
Y,30/07/2020 0:07,30/07/2020 1:56
Z,30/07/2020 1:49,30/07/2020 2:46
Z,30/07/2020 3:09,30/07/2020 4:05
X,30/07/2020 3:22,30/07/2020 4:19
Y,30/07/2020 3:24,30/07/2020 3:38
Y,30/07/2020 4:06,30/07/2020 5:05
X,30/07/2020 4:30,30/07/2020 5:26
Y,30/07/2020 5:24,30/07/2020 6:20
X,30/07/2020 5:37,30/07/2020 6:16
Z,30/07/2020 5:41,30/07/2020 6:31
Y,30/07/2020 6:42,30/07/2020 7:39
X,30/07/2020 7:03,30/07/2020 7:52
Y,30/07/2020 8:06,30/07/2020 9:05
X,30/07/2020 8:58,30/07/2020 9:48
Y,30/07/2020 10:13,30/07/2020 11:10
Z,30/07/2020 10:58,30/07/2020 11:36
Y,30/07/2020 11:26,30/07/2020 12:22
X,30/07/2020 11:28,30/07/2020 11:50
Z,30/07/2020 11:48,30/07/2020 12:44
Y,30/07/2020 12:44,30/07/2020 13:41
X,30/07/2020 12:57,30/07/2020 13:56
Z,30/07/2020 13:50,30/07/2020 14:46
X,30/07/2020 14:07,30/07/2020 15:04
Y,30/07/2020 14:30,30/07/2020 15:26
Z,30/07/2020 15:01,30/07/2020 15:15
X,30/07/2020 15:39,30/07/2020 16:28
Y,30/07/2020 16:45,30/07/2020 17:44
Z,30/07/2020 16:47,30/07/2020 17:44
X,30/07/2020 18:05,30/07/2020 19:01
Z,30/07/2020 18:10,30/07/2020 19:00
Y,30/07/2020 18:42,30/07/2020 19:39
X,30/07/2020 19:28,30/07/2020 20:27
Z,30/07/2020 19:37,30/07/2020 20:34
Y,30/07/2020 20:12,30/07/2020 21:11
X,30/07/2020 21:05,30/07/2020 21:55
Z,30/07/2020 21:05,30/07/2020 22:04
Y,30/07/2020 22:13,30/07/2020 23:10
Z,30/07/2020 22:15,30/07/2020 23:12
X,30/07/2020 22:21,30/07/2020 23:00
Y,30/07/2020 23:21,31/07/2020 0:17
Z,30/07/2020 23:23,31/07/2020 0:12
X,30/07/2020 23:45,31/07/2020 0:44
Z,31/07/2020 0:32,31/07/2020 0:47
Y,31/07/2020 0:51,31/07/2020 1:50
Z,31/07/2020 1:03,31/07/2020 2:02
X,31/07/2020 2:15,31/07/2020 2:53
Y,31/07/2020 2:15,31/07/2020 3:04
Z,31/07/2020 2:23,31/07/2020 3:19
X,31/07/2020 3:22,31/07/2020 3:43
Z,31/07/2020 3:30,31/07/2020 4:29
Y,31/07/2020 3:48,31/07/2020 4:44
Z,31/07/2020 4:41,31/07/2020 5:30
X,31/07/2020 5:03,31/07/2020 6:00
Y,31/07/2020 5:36,31/07/2020 6:32
Z,31/07/2020 5:41,31/07/2020 6:37
X,31/07/2020 6:12,31/07/2020 7:08
X,31/07/2020 7:33,31/07/2020 7:54
Z,31/07/2020 7:45,31/07/2020 8:41
Y,31/07/2020 8:34,31/07/2020 9:31
X,31/07/2020 9:12,31/07/2020 10:08
Z,31/07/2020 10:01,31/07/2020 10:50
Z,31/07/2020 11:01,31/07/2020 11:16
Y,31/07/2020 11:11,31/07/2020 12:07
Z,31/07/2020 11:55,31/07/2020 12:51
X,31/07/2020 11:57,31/07/2020 12:53
Y,31/07/2020 12:18,31/07/2020 13:15
X,31/07/2020 13:08,31/07/2020 14:07
Y,31/07/2020 13:56,31/07/2020 14:52
Z,31/07/2020 14:01,31/07/2020 14:57
X,31/07/2020 14:27,31/07/2020 14:52
Y,31/07/2020 15:12,31/07/2020 16:08
X,31/07/2020 15:48,31/07/2020 16:44
Z,31/07/2020 16:01,31/07/2020 16:58
X,31/07/2020 17:08,31/07/2020 18:05
Z,31/07/2020 17:26,31/07/2020 17:41
Y,31/07/2020 17:35,31/07/2020 18:32
Y,31/07/2020 18:46,31/07/2020 19:42
X,31/07/2020 19:19,31/07/2020 20:08
Y,31/07/2020 20:02,31/07/2020 20:58
Z,31/07/2020 20:27,31/07/2020 21:23
X,31/07/2020 21:05,31/07/2020 22:01
X,31/07/2020 22:12,31/07/2020 23:11
Z,31/07/2020 22:56,31/07/2020 23:11
X,1/08/2020 1:33,1/08/2020 1:54
Z,1/08/2020 1:34,1/08/2020 2:30
Z,1/08/2020 2:55,1/08/2020 3:51
Y,1/08/2020 3:47,1/08/2020 4:44
X,1/08/2020 5:30,1/08/2020 6:27
Z,1/08/2020 5:37,1/08/2020 6:33
Z,1/08/2020 6:44,1/08/2020 7:33
X,1/08/2020 6:50,1/08/2020 7:50
Y,1/08/2020 6:51,1/08/2020 7:48
X,1/08/2020 8:06,1/08/2020 9:02
Z,1/08/2020 8:37,1/08/2020 9:33
X,1/08/2020 9:13,1/08/2020 10:09
Y,1/08/2020 9:14,1/08/2020 10:19
Y,1/08/2020 10:30,1/08/2020 11:26
X,1/08/2020 10:34,1/08/2020 10:59
Y,1/08/2020 11:38,1/08/2020 12:35
Z,1/08/2020 12:32,1/08/2020 13:28
X,1/08/2020 12:53,1/08/2020 13:42
Y,1/08/2020 13:23,1/08/2020 14:19
Z,1/08/2020 13:40,1/08/2020 14:36
X,1/08/2020 15:09,1/08/2020 16:05
Y,1/08/2020 15:36,1/08/2020 16:32
X,1/08/2020 16:40,1/08/2020 17:39
Z,1/08/2020 16:55,1/08/2020 17:52
X,1/08/2020 17:59,1/08/2020 18:55
Y,1/08/2020 18:02,1/08/2020 18:58
Z,1/08/2020 18:03,1/08/2020 18:59
Z,1/08/2020 19:16,1/08/2020 20:15
Y,1/08/2020 19:21,1/08/2020 20:10
X,1/08/2020 19:27,1/08/2020 20:34
Y,1/08/2020 20:53,1/08/2020 21:50
Z,1/08/2020 21:36,1/08/2020 22:35
X,1/08/2020 21:43,1/08/2020 22:42
Y,1/08/2020 22:10,1/08/2020 23:09
Z,1/08/2020 22:59,1/08/2020 23:14
Z,1/08/2020 23:41,2/08/2020 0:37
X,2/08/2020 0:08,2/08/2020 1:04
Y,2/08/2020 0:09,2/08/2020 1:06
Z,2/08/2020 0:48,2/08/2020 1:44
X,2/08/2020 1:36,2/08/2020 2:33
Y,2/08/2020 1:47,2/08/2020 2:44
Z,2/08/2020 2:00,2/08/2020 2:25
X,2/08/2020 2:52,2/08/2020 3:51
Z,2/08/2020 2:58,2/08/2020 3:47
Y,2/08/2020 3:30,2/08/2020 4:29
Z,2/08/2020 4:04,2/08/2020 4:26
X,2/08/2020 4:08,2/08/2020 5:05
Y,2/08/2020 5:17,2/08/2020 6:13
X,2/08/2020 6:00,2/08/2020 6:39
Z,2/08/2020 6:10,2/08/2020 6:59
Y,2/08/2020 6:34,2/08/2020 7:22
X,2/08/2020 6:52,2/08/2020 7:41
Z,2/08/2020 7:49,2/08/2020 8:49
Y,2/08/2020 8:01,2/08/2020 8:57
X,2/08/2020 8:15,2/08/2020 9:11
Y,2/08/2020 9:11,2/08/2020 9:26
Z,2/08/2020 10:18,2/08/2020 11:14
Y,2/08/2020 10:31,2/08/2020 11:29
X,2/08/2020 11:09,2/08/2020 11:58
Y,2/08/2020 11:39,2/08/2020 12:28
Z,2/08/2020 11:51,2/08/2020 12:47
X,2/08/2020 13:02,2/08/2020 13:58
Y,2/08/2020 13:28,2/08/2020 14:25
X,2/08/2020 14:16,2/08/2020 15:05
Y,2/08/2020 14:36,2/08/2020 15:26
Z,2/08/2020 15:23,2/08/2020 16:20
Y,2/08/2020 15:37,2/08/2020 16:26
Z,2/08/2020 16:31,2/08/2020 17:35
Y,2/08/2020 16:37,2/08/2020 17:27
X,2/08/2020 17:28,2/08/2020 18:27
Y,2/08/2020 18:27,2/08/2020 19:26
Z,2/08/2020 18:32,2/08/2020 19:32
X,2/08/2020 18:55,2/08/2020 19:54
Z,2/08/2020 19:50,2/08/2020 21:25
Y,2/08/2020 20:22,2/08/2020 21:18
X,2/08/2020 20:40,2/08/2020 21:39
Y,2/08/2020 21:29,2/08/2020 22:29
Z,2/08/2020 22:02,2/08/2020 22:59
Y,2/08/2020 22:40,2/08/2020 23:36
X,2/08/2020 23:09,3/08/2020 0:06
Z,2/08/2020 23:14,3/08/2020 0:13
Y,2/08/2020 23:47,3/08/2020 0:44
Z,3/08/2020 0:29,3/08/2020 1:18
X,3/08/2020 0:39,3/08/2020 1:38
Y,3/08/2020 0:55,3/08/2020 1:44
Z,3/08/2020 1:57,3/08/2020 2:46
Y,3/08/2020 2:06,3/08/2020 3:02
X,3/08/2020 2:57,3/08/2020 3:56
Z,3/08/2020 2:58,3/08/2020 3:54
Y,3/08/2020 3:13,3/08/2020 4:10
Z,3/08/2020 5:05,3/08/2020 5:20
Y,3/08/2020 5:16,3/08/2020 5:31
Z,3/08/2020 5:36,3/08/2020 6:36
X,3/08/2020 5:39,3/08/2020 6:35
Y,3/08/2020 6:09,3/08/2020 7:08
Y,3/08/2020 7:19,3/08/2020 7:34
Z,3/08/2020 7:51,3/08/2020 8:40
X,3/08/2020 8:05,3/08/2020 8:43
Y,3/08/2020 8:55,3/08/2020 9:52
X,3/08/2020 9:02,3/08/2020 10:01
Z,3/08/2020 9:22,3/08/2020 10:19
X,3/08/2020 10:12,3/08/2020 11:46
Y,3/08/2020 10:20,3/08/2020 11:09
Z,3/08/2020 10:55,3/08/2020 11:09
Y,3/08/2020 12:00,3/08/2020 12:56
Z,3/08/2020 12:36,3/08/2020 13:25
Y,3/08/2020 13:07,3/08/2020 14:06
X,3/08/2020 13:18,3/08/2020 13:56
Z,3/08/2020 13:36,3/08/2020 14:35
X,3/08/2020 14:07,3/08/2020 15:03
Y,3/08/2020 14:22,3/08/2020 15:18
X,3/08/2020 15:15,3/08/2020 16:14
Z,3/08/2020 15:46,3/08/2020 16:45
Y,3/08/2020 16:45,3/08/2020 17:44
Z,3/08/2020 16:56,3/08/2020 17:55
X,3/08/2020 17:02,3/08/2020 17:58
Z,3/08/2020 18:06,3/08/2020 18:55
X,3/08/2020 18:22,3/08/2020 19:21
Z,3/08/2020 19:06,3/08/2020 19:21
Y,3/08/2020 19:08,3/08/2020 20:04
Z,3/08/2020 19:53,3/08/2020 20:50
X,3/08/2020 20:33,3/08/2020 21:29
Y,3/08/2020 21:27,3/08/2020 22:26
Z,3/08/2020 21:44,3/08/2020 21:58
X,3/08/2020 22:06,3/08/2020 23:03
Y,3/08/2020 23:03,4/08/2020 0:03
Z,3/08/2020 23:17,4/08/2020 0:14
X,4/08/2020 1:09,4/08/2020 2:05
Z,4/08/2020 1:13,4/08/2020 2:02
Y,4/08/2020 1:45,4/08/2020 2:44
X,4/08/2020 2:16,4/08/2020 3:15
Z,4/08/2020 2:49,4/08/2020 3:45
Y,4/08/2020 3:53,4/08/2020 4:32
Z,4/08/2020 4:03,4/08/2020 5:02
Y,4/08/2020 4:59,4/08/2020 5:55
Z,4/08/2020 5:13,4/08/2020 6:09
X,4/08/2020 5:16,4/08/2020 6:13
X,4/08/2020 6:24,4/08/2020 7:23
Z,4/08/2020 6:25,4/08/2020 7:48
Y,4/08/2020 6:32,4/08/2020 7:29
Z,4/08/2020 8:07,4/08/2020 8:56
Y,4/08/2020 8:22,4/08/2020 9:15
X,4/08/2020 9:26,4/08/2020 10:22
Y,4/08/2020 9:27,4/08/2020 10:23
Z,4/08/2020 9:31,4/08/2020 10:28
Y,4/08/2020 10:57,4/08/2020 11:56
X,4/08/2020 11:46,4/08/2020 12:42
Z,4/08/2020 12:03,4/08/2020 12:59
Y,4/08/2020 12:17,4/08/2020 13:13
X,4/08/2020 13:15,4/08/2020 13:29
Y,4/08/2020 13:35,4/08/2020 13:50
Z,4/08/2020 14:18,4/08/2020 15:17
Y,4/08/2020 15:08,4/08/2020 16:30
X,4/08/2020 15:12,4/08/2020 16:28
Z,4/08/2020 15:28,4/08/2020 16:24
Z,4/08/2020 16:38,4/08/2020 17:37
X,4/08/2020 16:52,4/08/2020 17:41
Y,4/08/2020 17:59,4/08/2020 18:55
X,4/08/2020 18:14,4/08/2020 19:11
Y,4/08/2020 19:24,4/08/2020 20:23
Z,4/08/2020 19:33,4/08/2020 20:30
Y,4/08/2020 20:34,4/08/2020 21:33
Z,4/08/2020 20:45,4/08/2020 21:41
X,4/08/2020 20:49,4/08/2020 21:38
Z,4/08/2020 22:03,4/08/2020 22:28
Y,4/08/2020 22:46,4/08/2020 23:42
Z,4/08/2020 23:11,5/08/2020 0:07
X,4/08/2020 23:14,5/08/2020 0:03
Y,4/08/2020 23:53,5/08/2020 0:49
Z,5/08/2020 0:22,5/08/2020 1:19
X,5/08/2020 0:49,5/08/2020 1:10
Y,5/08/2020 1:22,5/08/2020 2:18
Z,5/08/2020 1:30,5/08/2020 2:29
X,5/08/2020 1:37,5/08/2020 2:33
Z,5/08/2020 2:46,5/08/2020 3:43
Y,5/08/2020 2:48,5/08/2020 3:45
X,5/08/2020 2:49,5/08/2020 3:10
Z,5/08/2020 3:54,5/08/2020 4:50
X,5/08/2020 4:22,5/08/2020 5:18
Y,5/08/2020 4:50,5/08/2020 5:49
X,5/08/2020 5:46,5/08/2020 6:43
Y,5/08/2020 6:01,5/08/2020 6:57
Z,5/08/2020 6:13,5/08/2020 7:09
Y,5/08/2020 7:16,5/08/2020 8:15
Z,5/08/2020 7:42,5/08/2020 8:38
X,5/08/2020 8:01,5/08/2020 8:57
Z,5/08/2020 8:56,5/08/2020 9:18
Y,5/08/2020 9:28,5/08/2020 10:17
Z,5/08/2020 9:29,5/08/2020 11:18
X,5/08/2020 9:34,5/08/2020 10:33
Y,5/08/2020 10:33,5/08/2020 11:32
X,5/08/2020 11:26,5/08/2020 11:41
X,5/08/2020 12:32,5/08/2020 13:21
Z,5/08/2020 12:34,5/08/2020 13:31
Y,5/08/2020 12:42,5/08/2020 13:41
X,5/08/2020 13:40,5/08/2020 14:36
Z,5/08/2020 13:42,5/08/2020 14:39
Y,5/08/2020 14:52,5/08/2020 15:49
Z,5/08/2020 14:58,5/08/2020 15:54
X,5/08/2020 15:13,5/08/2020 16:12
Z,5/08/2020 16:17,5/08/2020 17:16
X,5/08/2020 16:33,5/08/2020 17:30
Y,5/08/2020 16:42,5/08/2020 17:31
Z,5/08/2020 17:47,5/08/2020 18:43
X,5/08/2020 17:59,5/08/2020 18:58
Z,5/08/2020 19:00,5/08/2020 19:57
X,5/08/2020 19:37,5/08/2020 20:33
Y,5/08/2020 19:41,5/08/2020 19:56
Z,5/08/2020 20:12,5/08/2020 20:37
Y,5/08/2020 20:13,5/08/2020 21:09
X,5/08/2020 20:50,5/08/2020 21:46
Z,5/08/2020 20:52,5/08/2020 21:41
X,5/08/2020 22:01,5/08/2020 22:57
Z,5/08/2020 22:43,5/08/2020 23:39
Z,5/08/2020 23:53,6/08/2020 0:31
Y,5/08/2020 23:56,6/08/2020 0:55
X,6/08/2020 0:47,6/08/2020 1:36
Z,6/08/2020 1:29,6/08/2020 1:51
Y,6/08/2020 1:50,6/08/2020 2:46
Z,6/08/2020 2:10,6/08/2020 3:09
X,6/08/2020 2:33,6/08/2020 3:29
Y,6/08/2020 2:57,6/08/2020 3:53
Z,6/08/2020 3:20,6/08/2020 4:17
Y,6/08/2020 4:32,6/08/2020 5:31
X,6/08/2020 5:13,6/08/2020 6:01
Z,6/08/2020 5:22,6/08/2020 5:43
Z,6/08/2020 6:03,6/08/2020 7:02
Y,6/08/2020 6:26,6/08/2020 7:22
X,6/08/2020 6:43,6/08/2020 7:32
Z,6/08/2020 7:20,6/08/2020 8:19
Y,6/08/2020 7:33,6/08/2020 8:30
X,6/08/2020 8:09,6/08/2020 9:08
Y,6/08/2020 9:25,6/08/2020 10:14
X,6/08/2020 9:45,6/08/2020 10:44
Z,6/08/2020 9:58,6/08/2020 10:57
Y,6/08/2020 10:25,6/08/2020 11:21
X,6/08/2020 11:19,6/08/2020 12:15
Y,6/08/2020 12:02,6/08/2020 12:59
Z,6/08/2020 12:06,6/08/2020 12:28
X,6/08/2020 12:35,6/08/2020 13:31
Z,6/08/2020 12:53,6/08/2020 13:53
Y,6/08/2020 13:10,6/08/2020 13:24
X,6/08/2020 14:15,6/08/2020 15:11
Z,6/08/2020 14:22,6/08/2020 14:47
Z,6/08/2020 15:29,6/08/2020 15:44
X,6/08/2020 15:58,6/08/2020 16:13
Y,6/08/2020 16:01,6/08/2020 16:57
Z,6/08/2020 16:44,6/08/2020 17:40
X,6/08/2020 17:11,6/08/2020 18:01
Y,6/08/2020 17:31,6/08/2020 18:20
Z,6/08/2020 17:59,6/08/2020 18:58
Y,6/08/2020 18:35,6/08/2020 19:32
Z,6/08/2020 19:29,6/08/2020 20:26
X,6/08/2020 19:51,6/08/2020 20:40
Y,6/08/2020 19:56,6/08/2020 21:07
X,6/08/2020 20:54,6/08/2020 22:16
Z,6/08/2020 20:57,6/08/2020 21:18
Y,6/08/2020 21:09,6/08/2020 22:05
Z,6/08/2020 21:29,6/08/2020 22:25
X,6/08/2020 22:29,6/08/2020 23:25
Y,6/08/2020 22:47,6/08/2020 23:43
Z,6/08/2020 22:51,6/08/2020 23:50
X,6/08/2020 23:37,7/08/2020 0:33
Z,7/08/2020 0:33,7/08/2020 1:32
X,7/08/2020 0:45,7/08/2020 1:41
Z,7/08/2020 1:51,7/08/2020 2:47
X,7/08/2020 2:00,7/08/2020 2:57
Y,7/08/2020 2:16,7/08/2020 3:05
X,7/08/2020 3:12,7/08/2020 3:27
X,7/08/2020 3:56,7/08/2020 4:53
Y,7/08/2020 4:05,7/08/2020 5:05
Z,7/08/2020 4:25,7/08/2020 4:50
X,7/08/2020 5:09,7/08/2020 5:58
Y,7/08/2020 5:54,7/08/2020 6:44
Z,7/08/2020 6:20,7/08/2020 7:24
X,7/08/2020 6:22,7/08/2020 7:11
