check_in,check_out,adults,children,reserved_room_type,assigned_room_type
2016-07-10 16:43:00,2016-07-21 09:55:00,2,0,D,D
2016-07-07 19:34:00,2016-07-21 09:23:00,2,0,A,A
2016-07-14 17:47:00,2016-07-21 09:16:00,3,0,A,A
2016-07-10 14:25:00,2016-07-21 08:01:00,2,0,D,D
2016-07-10 16:16:00,2016-07-21 09:20:00,2,0,D,D
2016-07-10 19:49:00,2016-07-21 07:37:00,2,0,D,D
2016-07-12 16:20:00,2016-07-21 08:56:00,2,0,F,F
2016-07-18 14:44:00,2016-07-21 07:54:00,2,2,G,G
2016-07-17 17:28:00,2016-07-21 07:45:00,2,0,A,A
2016-07-15 18:30:00,2016-07-21 08:43:00,2,0,F,F
2016-07-10 15:01:00,2016-07-21 09:46:00,2,0,D,D
2016-07-16 19:58:00,2016-07-21 07:08:00,2,0,A,A
2016-07-12 15:03:00,2016-07-21 08:43:00,2,0,A,A
2016-07-19 16:10:00,2016-07-21 07:55:00,2,0,A,A
2016-07-18 14:44:00,2016-07-21 09:07:00,2,0,D,D
2016-07-14 18:28:00,2016-07-21 08:33:00,2,2,C,C
2016-07-17 16:14:00,2016-07-21 09:42:00,2,0,D,D
2016-07-14 14:54:00,2016-07-21 07:59:00,2,0,E,E
2016-07-20 17:32:00,2016-07-21 08:21:00,2,0,G,G
2016-07-16 20:11:00,2016-07-21 08:04:00,2,0,A,A
2016-07-17 17:20:00,2016-07-21 07:07:00,2,0,A,A
2016-07-14 19:10:00,2016-07-21 09:23:00,2,1,F,F
2016-07-22 14:14:00,2016-07-26 07:39:00,2,0,A,A
2016-07-10 14:21:00,2016-07-22 09:34:00,2,0,D,D
2016-07-18 15:31:00,2016-07-22 07:38:00,2,1,E,E
2016-07-18 18:36:00,2016-07-22 08:43:00,2,1,A,A
2016-07-18 17:44:00,2016-07-22 09:05:00,2,0,D,D
2016-07-21 16:09:00,2016-07-22 09:06:00,2,0,A,A
2016-07-21 18:08:00,2016-07-22 07:44:00,2,0,D,D
2016-07-22 17:14:00,2016-07-23 09:56:00,2,0,F,F
2016-07-18 17:07:00,2016-07-22 09:16:00,2,0,D,D
2016-07-15 17:25:00,2016-07-22 08:25:00,2,0,E,E
2016-07-18 14:23:00,2016-07-22 09:47:00,2,1,A,C
2016-07-18 17:04:00,2016-07-22 09:57:00,2,0,A,A
2016-07-18 16:46:00,2016-07-22 09:25:00,2,2,C,C
2016-07-19 15:53:00,2016-07-22 10:43:00,2,2,G,G
2016-07-18 17:11:00,2016-07-22 09:18:00,2,0,A,A
2016-07-16 16:22:00,2016-07-22 09:50:00,2,0,A,A
2016-07-21 16:48:00,2016-07-22 10:13:00,2,0,D,D
2016-11-25 15:56:00,2016-11-26 10:18:00,2,0,A,D
2016-07-18 16:40:00,2016-07-22 09:02:00,2,0,A,A
2016-07-18 15:19:00,2016-07-22 08:50:00,2,0,A,A
2016-07-10 18:06:00,2016-07-22 07:54:00,2,0,D,D
2016-07-21 14:25:00,2016-07-22 08:58:00,2,0,D,D
2016-07-18 15:12:00,2016-07-22 10:10:00,2,2,C,C
2016-07-21 18:25:00,2016-07-22 09:22:00,2,0,D,D
2016-07-15 17:01:00,2016-07-22 08:56:00,2,0,E,E
2016-07-21 16:14:00,2016-07-22 09:48:00,2,0,E,E
2016-07-20 14:43:00,2016-07-22 08:34:00,2,0,A,A
2016-07-18 14:59:00,2016-07-22 09:27:00,2,0,C,C
2016-07-12 19:02:00,2016-07-23 08:47:00,2,0,A,A
2016-07-09 15:00:00,2016-07-23 10:17:00,2,0,A,A
2016-07-20 16:02:00,2016-07-23 08:00:00,2,0,A,A
2016-07-19 17:22:00,2016-07-23 09:29:00,2,1,A,A
2016-07-13 14:25:00,2016-07-23 09:33:00,2,0,D,D
2016-07-22 14:16:00,2016-07-23 09:21:00,2,0,A,A
2016-07-17 14:03:00,2016-07-23 07:15:00,3,0,A,C
2016-07-17 16:20:00,2016-07-23 07:36:00,2,0,A,A
2016-07-18 16:54:00,2016-07-23 07:36:00,2,0,A,A
2016-07-18 16:36:00,2016-07-23 07:26:00,2,0,A,A
2016-07-18 17:07:00,2016-07-23 05:22:00,3,0,A,B
2016-07-19 14:54:00,2016-07-23 07:40:00,2,0,A,A
2016-07-22 17:23:00,2016-07-23 08:50:00,2,2,C,C
2016-07-17 14:07:00,2016-07-23 09:31:00,2,0,E,E
2016-07-16 20:02:00,2016-07-23 08:31:00,2,0,D,D
2016-07-16 14:22:00,2016-07-23 07:22:00,2,0,D,D
2016-07-16 16:27:00,2016-07-23 06:26:00,2,0,D,D
2016-07-18 14:50:00,2016-07-23 09:16:00,2,0,D,C
2016-07-22 15:55:00,2016-07-23 08:40:00,2,0,E,E
2016-07-19 16:13:00,2016-07-23 08:53:00,2,0,C,C
2016-07-18 17:02:00,2016-07-23 09:36:00,2,0,D,D
2016-07-14 16:45:00,2016-07-23 08:57:00,2,0,E,E
2016-07-18 16:16:00,2016-07-23 09:17:00,3,0,A,C
2016-12-16 14:54:00,2016-12-17 09:21:00,2,0,E,E
2016-07-20 15:45:00,2016-07-23 09:04:00,2,0,D,D
2016-07-22 16:01:00,2016-07-23 09:37:00,2,0,A,A
2016-07-16 15:28:00,2016-07-23 08:30:00,3,0,E,E
2016-07-13 16:44:00,2016-07-23 09:47:00,3,1,H,H
2016-07-17 16:10:00,2016-07-23 10:09:00,2,0,D,D
2016-07-16 14:51:00,2016-07-23 06:45:00,1,0,A,A
2016-07-18 14:49:00,2016-07-23 09:32:00,2,0,D,D
2016-07-16 14:45:00,2016-07-23 09:56:00,2,0,E,E
2016-07-19 14:00:00,2016-07-23 08:38:00,2,0,A,A
2016-07-16 14:25:00,2016-07-23 09:55:00,2,0,A,A
2016-07-18 14:31:00,2016-07-23 08:27:00,2,0,D,D
2016-07-16 15:43:00,2016-07-23 08:17:00,2,0,A,A
2016-07-16 15:50:00,2016-07-23 09:43:00,2,0,A,A
2016-09-09 17:01:00,2016-09-12 09:13:00,2,0,A,A
2016-09-09 14:11:00,2016-09-12 08:29:00,2,0,A,A
2016-07-22 19:03:00,2016-07-23 09:07:00,2,0,A,A
2016-07-17 15:56:00,2016-07-24 08:57:00,2,0,D,D
2016-07-21 14:22:00,2016-07-24 06:04:00,2,1,E,E
2016-07-17 14:20:00,2016-07-24 09:21:00,2,1,E,E
2016-07-19 17:33:00,2016-07-24 08:38:00,2,0,A,A
2016-07-21 15:37:00,2016-07-24 07:52:00,2,1,D,D
2016-07-17 19:39:00,2016-07-24 08:26:00,2,0,A,A
2016-07-14 18:50:00,2016-07-24 09:07:00,2,0,D,D
2016-07-17 22:05:00,2016-07-24 09:56:00,2,0,A,A
2016-07-18 17:24:00,2016-07-24 09:41:00,2,0,D,D
2016-07-17 18:34:00,2016-07-24 07:55:00,2,1,F,F
2016-07-17 14:19:00,2016-07-24 09:27:00,2,0,D,D
2016-07-17 14:39:00,2016-07-24 09:37:00,3,0,H,H
2016-07-17 17:26:00,2016-07-24 08:46:00,2,0,D,D
2016-07-10 15:35:00,2016-07-24 09:14:00,2,0,E,E
2016-07-17 19:13:00,2016-07-24 09:32:00,2,0,E,E
2016-07-19 14:55:00,2016-07-24 06:13:00,2,1,A,A
2016-07-20 14:41:00,2016-07-24 09:39:00,2,0,A,A
2016-07-17 16:37:00,2016-07-24 08:15:00,2,0,A,A
2016-07-21 20:08:00,2016-07-24 06:37:00,2,0,A,A
2016-07-21 15:08:00,2016-07-24 06:57:00,2,0,E,E
2016-07-20 15:22:00,2016-07-24 09:07:00,2,0,A,A
2016-07-18 14:24:00,2016-07-24 09:02:00,2,0,A,A
2016-07-20 15:52:00,2016-07-24 09:04:00,2,0,A,A
2016-07-17 18:00:00,2016-07-24 09:20:00,2,0,A,A
2016-07-21 16:57:00,2016-07-24 09:24:00,2,0,A,A
2016-07-21 14:52:00,2016-07-24 08:59:00,2,0,E,E
2016-07-14 14:20:00,2016-07-24 09:39:00,2,0,D,D
2016-07-22 19:21:00,2016-07-24 08:44:00,2,0,A,D
2016-07-20 16:15:00,2016-07-24 08:29:00,3,0,D,D
2016-07-17 14:06:00,2016-07-24 08:10:00,3,0,F,F
2016-07-23 14:05:00,2016-07-24 09:19:00,2,0,A,C
2016-07-23 14:15:00,2016-07-24 09:38:00,2,0,A,B
2016-07-16 14:10:00,2016-07-24 09:22:00,2,0,D,D
2016-07-16 17:12:00,2016-07-24 08:10:00,1,0,D,D
2016-07-20 15:56:00,2016-07-24 08:14:00,2,0,A,A
2016-07-17 16:30:00,2016-07-24 07:32:00,2,0,D,D
2016-07-22 14:32:00,2016-07-24 08:51:00,2,0,D,D
2016-07-18 16:06:00,2016-07-25 08:10:00,2,0,A,A
2016-07-17 15:42:00,2016-07-25 07:54:00,3,0,A,A
2016-07-18 16:34:00,2016-07-25 08:51:00,2,0,D,D
2016-07-22 17:47:00,2016-07-25 08:04:00,2,0,A,A
2016-07-18 18:37:00,2016-07-25 08:06:00,2,0,D,D
2016-07-18 19:01:00,2016-07-25 08:37:00,2,0,D,D
2016-07-19 18:18:00,2016-07-25 09:24:00,2,0,E,E
2016-07-19 18:30:00,2016-07-25 06:54:00,1,0,E,E
2016-07-20 16:25:00,2016-07-25 09:06:00,2,0,E,E
2016-07-22 16:42:00,2016-07-25 09:42:00,4,0,D,G
2016-07-22 18:49:00,2016-07-25 08:41:00,4,0,D,C
2016-07-23 14:41:00,2016-07-25 08:06:00,2,0,A,D
2016-07-22 16:58:00,2016-07-25 09:51:00,2,0,A,A
2016-07-18 16:13:00,2016-07-25 08:45:00,2,0,E,E
2016-07-22 14:44:00,2016-07-25 08:42:00,2,0,A,A
2016-07-20 17:24:00,2016-07-25 08:02:00,2,0,D,D
2016-07-18 18:03:00,2016-07-25 09:06:00,2,1,A,C
2016-07-23 16:17:00,2016-07-25 07:49:00,2,0,E,D
2016-07-15 17:42:00,2016-07-25 07:58:00,2,0,A,A
2016-07-22 16:21:00,2016-07-25 09:38:00,2,0,E,E
2016-07-20 17:55:00,2016-07-25 08:29:00,2,0,A,A
2016-07-22 20:07:00,2016-07-25 08:40:00,2,0,D,D
2016-07-29 15:22:00,2016-08-05 09:30:00,3,0,C,C
2016-09-18 16:05:00,2016-10-02 09:58:00,2,0,D,D
2016-07-23 18:10:00,2016-07-25 08:46:00,3,0,A,D
2016-07-21 18:19:00,2016-07-25 07:55:00,2,2,G,G
2016-07-20 17:11:00,2016-07-25 09:27:00,2,0,D,D
2016-07-20 14:08:00,2016-07-25 08:54:00,1,1,A,A
2016-07-20 14:38:00,2016-07-25 09:32:00,2,1,C,C
2016-07-11 15:27:00,2016-07-25 07:11:00,2,0,E,E
2016-07-21 16:52:00,2016-07-25 07:17:00,2,0,A,A
2016-07-21 15:02:00,2016-07-25 08:58:00,2,2,G,G
2016-07-20 16:26:00,2016-07-25 07:10:00,2,0,E,E
2016-07-18 15:13:00,2016-07-25 07:39:00,2,1,A,A
2016-07-18 17:27:00,2016-07-25 07:28:00,2,0,A,A
2016-07-19 14:26:00,2016-07-25 11:40:00,2,0,D,D
2016-10-27 16:43:00,2016-11-03 08:36:00,2,0,A,A
2016-07-29 14:28:00,2016-08-01 09:31:00,2,0,D,D
2016-07-25 16:50:00,2016-07-28 11:09:00,2,0,D,D
2016-10-22 14:30:00,2016-10-29 09:05:00,2,0,D,D
2016-07-19 15:07:00,2016-07-26 08:54:00,2,0,E,E
2016-07-21 18:03:00,2016-07-26 09:46:00,2,0,D,D
2016-07-19 14:42:00,2016-07-26 10:28:00,3,0,A,A
2016-07-24 15:50:00,2016-07-26 09:41:00,2,0,E,E
2016-07-24 15:49:00,2016-07-26 08:03:00,2,0,E,E
2016-07-23 14:41:00,2016-07-26 07:21:00,2,0,A,A
2016-07-19 17:10:00,2016-07-26 08:27:00,3,1,H,H
2016-07-16 14:04:00,2016-07-26 09:37:00,3,0,E,E
2016-07-22 22:44:00,2016-07-26 08:30:00,2,0,A,A
2016-07-19 17:11:00,2016-07-26 09:08:00,2,0,A,A
2016-07-23 14:57:00,2016-07-26 06:12:00,2,0,A,A
2016-07-14 14:23:00,2016-07-26 07:56:00,3,0,D,D
2016-07-12 14:43:00,2016-07-26 09:50:00,2,0,D,D
2016-07-24 16:25:00,2016-07-26 08:41:00,2,0,E,E
2016-07-17 18:21:00,2016-07-26 08:48:00,2,0,F,F
2016-07-19 15:54:00,2016-07-26 05:44:00,2,0,F,F
2016-07-24 17:34:00,2016-07-26 09:47:00,2,0,E,E
2016-07-19 19:48:00,2016-07-26 08:49:00,2,0,A,A
2016-07-16 16:33:00,2016-07-26 10:51:00,2,0,D,D
2016-07-20 18:46:00,2016-07-26 07:46:00,2,0,A,A
2016-07-21 14:52:00,2016-07-26 09:05:00,2,2,C,C
2016-07-20 15:03:00,2016-07-27 08:17:00,2,0,A,A
2016-07-24 17:08:00,2016-07-27 09:59:00,2,0,D,D
2016-07-22 17:55:00,2016-07-27 09:19:00,2,0,A,A
2016-07-17 14:34:00,2016-07-27 07:15:00,2,0,F,F
2016-07-24 18:06:00,2016-07-27 09:21:00,2,0,D,D
2016-07-20 14:27:00,2016-07-27 06:50:00,3,0,A,C
2016-07-20 17:25:00,2016-07-27 09:50:00,2,0,A,A
2016-07-26 16:30:00,2016-07-27 08:35:00,1,0,A,C
2016-07-26 17:55:00,2016-07-27 08:58:00,1,0,A,A
2016-07-25 14:01:00,2016-07-27 09:26:00,2,0,E,E
2016-07-21 15:49:00,2016-07-27 09:58:00,2,0,D,D
2016-07-26 18:30:00,2016-07-27 08:59:00,1,0,A,E
2016-07-20 15:13:00,2016-07-27 09:24:00,2,0,A,A
2016-07-23 15:35:00,2016-07-27 04:11:00,3,0,A,A
2016-07-26 19:25:00,2016-07-27 09:59:00,2,0,D,E
2016-07-18 17:25:00,2016-07-27 07:01:00,2,0,A,A
2016-07-20 14:44:00,2016-07-27 08:37:00,2,0,A,A
2016-07-26 18:35:00,2016-07-27 09:26:00,3,0,E,E
2016-07-20 15:20:00,2016-07-27 08:09:00,2,0,A,A
2016-07-24 15:49:00,2016-07-27 09:55:00,2,0,A,A
2016-07-26 15:58:00,2016-07-27 07:27:00,2,0,E,E
2016-07-23 14:09:00,2016-07-27 09:49:00,3,0,A,A
2016-07-17 19:04:00,2016-07-27 07:56:00,2,0,E,E
2016-07-21 15:52:00,2016-07-28 08:34:00,2,0,F,F
2016-07-23 17:27:00,2016-07-28 09:26:00,2,0,E,E
2016-07-21 19:23:00,2016-07-28 08:40:00,2,0,A,A
2016-07-21 14:49:00,2016-07-28 09:15:00,2,0,A,A
2016-07-21 19:09:00,2016-07-28 08:24:00,2,2,G,G
2016-07-21 16:09:00,2016-07-28 09:56:00,2,0,D,D
2016-07-23 14:15:00,2016-07-28 09:43:00,2,0,A,A
2016-07-23 15:52:00,2016-07-28 09:01:00,2,0,A,A
2016-07-24 14:06:00,2016-07-28 08:40:00,2,0,E,E
2016-07-23 14:41:00,2016-07-28 08:46:00,2,0,D,D
2016-07-23 15:07:00,2016-07-28 09:40:00,3,0,D,D
2016-07-19 16:41:00,2016-07-28 09:33:00,2,0,A,A
2016-07-25 14:24:00,2016-07-28 08:50:00,2,1,A,D
2016-07-25 15:39:00,2016-07-28 07:39:00,3,0,A,D
2016-07-25 16:08:00,2016-07-28 09:49:00,4,0,A,C
2016-07-24 17:19:00,2016-07-28 09:14:00,2,0,D,D
2016-07-24 15:47:00,2016-07-28 09:52:00,2,0,D,D
2016-07-26 14:06:00,2016-07-28 06:41:00,2,0,F,F
2016-07-25 17:11:00,2016-07-28 09:41:00,2,1,D,D
2016-07-18 16:48:00,2016-07-28 09:58:00,3,0,D,D
2016-07-24 19:25:00,2016-07-28 07:30:00,2,0,A,A
2016-07-21 14:15:00,2016-07-28 08:40:00,2,1,G,G
2016-07-24 16:42:00,2016-07-28 08:40:00,2,0,A,B
2016-07-24 17:46:00,2016-07-28 08:06:00,2,1,A,A
2016-07-26 16:52:00,2016-07-28 08:46:00,2,0,G,G
2016-07-24 14:02:00,2016-07-28 09:22:00,2,1,A,A
2016-07-21 14:53:00,2016-07-28 09:17:00,2,0,A,A
2016-07-25 19:15:00,2016-07-28 07:35:00,2,0,A,A
2016-07-18 14:08:00,2016-07-28 09:41:00,3,0,D,D
2016-07-21 15:21:00,2016-07-28 08:47:00,2,2,G,G
2016-07-22 16:16:00,2016-07-29 09:03:00,2,2,C,C
2016-07-22 16:12:00,2016-07-29 08:07:00,2,0,E,E
2016-07-19 14:33:00,2016-07-29 07:20:00,2,0,F,F
2016-07-23 14:06:00,2016-07-29 09:29:00,3,0,F,F
2016-07-25 15:41:00,2016-07-29 09:15:00,2,0,A,D
2016-07-24 18:54:00,2016-07-29 09:20:00,2,0,D,D
2016-07-28 16:56:00,2016-07-29 08:51:00,2,0,A,A
2016-07-28 14:25:00,2016-07-29 09:19:00,2,0,A,A
2016-07-26 14:12:00,2016-07-29 08:39:00,2,0,D,D
2016-07-26 19:04:00,2016-07-29 09:43:00,2,0,D,D
2016-07-25 18:08:00,2016-07-29 09:39:00,2,0,C,C
2016-07-28 15:08:00,2016-07-29 09:30:00,2,0,D,D
2016-07-22 16:15:00,2016-07-29 09:41:00,3,0,D,D
2016-07-23 17:21:00,2016-07-29 08:37:00,3,0,A,A
2016-07-27 15:01:00,2016-07-29 08:54:00,2,0,A,A
2016-07-22 20:26:00,2016-07-29 08:15:00,2,0,A,A
2016-07-24 15:11:00,2016-07-29 08:58:00,2,1,C,C
2016-07-26 15:39:00,2016-07-29 08:53:00,3,1,H,H
2016-07-23 15:11:00,2016-07-29 08:10:00,2,0,D,D
2016-07-28 15:18:00,2016-07-29 08:40:00,2,2,G,G
2016-07-22 16:14:00,2016-07-29 08:02:00,3,0,A,A
2016-07-28 14:25:00,2016-07-29 09:33:00,3,0,E,E
2016-07-23 16:16:00,2016-07-29 07:29:00,2,0,E,E
2016-07-19 14:43:00,2016-07-30 09:10:00,2,0,D,D
2016-07-16 16:14:00,2016-07-30 09:43:00,2,0,F,F
2016-07-23 16:11:00,2016-07-30 07:07:00,2,0,D,D
2016-07-23 17:14:00,2016-07-30 09:13:00,1,1,D,D
2016-07-23 14:56:00,2016-07-30 09:35:00,2,0,D,D
2016-07-23 14:22:00,2016-07-30 08:04:00,2,0,E,E
2016-07-25 14:49:00,2016-07-30 07:35:00,2,1,A,D
2016-07-23 15:57:00,2016-07-30 08:47:00,3,1,H,H
2016-07-25 19:14:00,2016-07-30 09:28:00,2,0,D,D
2016-07-23 19:22:00,2016-07-30 09:39:00,2,0,A,A
2016-07-26 16:23:00,2016-07-30 09:34:00,2,2,G,G
2016-07-27 15:52:00,2016-07-30 08:25:00,2,0,F,G
2016-07-29 14:44:00,2016-07-30 08:36:00,2,0,A,C
2016-07-23 14:38:00,2016-07-30 09:24:00,2,2,C,C
2016-07-23 16:00:00,2016-07-30 09:20:00,3,1,C,C
2016-07-23 17:30:00,2016-07-30 10:32:00,2,0,A,A
2016-07-24 14:02:00,2016-07-30 09:18:00,2,0,A,A
2016-07-24 16:26:00,2016-07-30 07:56:00,2,0,A,A
2016-07-24 14:42:00,2016-07-30 09:33:00,2,0,A,A
2016-07-24 19:58:00,2016-07-30 09:08:00,2,0,A,A
2016-07-24 21:26:00,2016-07-30 07:20:00,2,0,A,A
2016-07-16 17:00:00,2016-07-30 09:59:00,2,0,G,G
2016-07-16 20:58:00,2016-07-30 09:55:00,2,0,D,D
2016-07-23 15:26:00,2016-07-30 08:07:00,2,1,A,A
2016-07-25 16:24:00,2016-07-30 09:53:00,2,0,F,F
2016-07-23 14:35:00,2016-07-30 09:43:00,3,1,C,C
2016-07-23 15:41:00,2016-07-30 07:42:00,1,0,A,A
2016-07-23 14:06:00,2016-07-30 08:43:00,2,1,F,F
2016-07-23 16:18:00,2016-07-30 08:27:00,1,0,D,D
2016-07-16 16:00:00,2016-07-30 07:48:00,2,0,A,A
2016-07-16 17:34:00,2016-07-30 08:28:00,2,1,A,A
2016-07-23 19:08:00,2016-07-30 05:53:00,2,1,D,C
2016-07-25 17:09:00,2016-07-30 08:31:00,2,1,E,E
2016-07-25 18:38:00,2016-07-30 08:50:00,2,0,E,E
2016-07-24 14:08:00,2016-07-30 08:57:00,2,0,D,D
2016-07-23 17:06:00,2016-07-30 08:31:00,2,0,E,E
2016-07-27 14:18:00,2016-07-30 09:53:00,2,0,F,F
2016-07-24 14:00:00,2016-07-30 06:44:00,3,0,A,A
2016-07-26 21:19:00,2016-07-30 07:40:00,2,0,D,D
2016-07-25 15:33:00,2016-07-30 09:32:00,2,0,A,A
2016-07-26 16:41:00,2016-07-30 06:58:00,3,0,A,A
2016-07-23 15:14:00,2016-07-30 08:02:00,3,0,E,E
2016-07-16 15:42:00,2016-07-30 08:49:00,2,0,D,D
2016-07-25 21:17:00,2016-07-30 09:02:00,2,0,D,D
2016-07-22 18:20:00,2016-07-30 07:57:00,2,0,E,E
2016-07-25 17:10:00,2016-07-30 09:38:00,2,0,A,A
2016-07-26 14:37:00,2016-07-30 06:51:00,2,0,D,D
2016-07-30 16:38:00,2016-07-31 09:57:00,2,0,D,D
2016-07-28 16:03:00,2016-07-30 09:10:00,2,0,D,D
2016-07-30 16:08:00,2016-07-31 08:57:00,2,0,D,D
2016-07-31 15:19:00,2016-08-04 09:54:00,2,0,F,F
2016-07-22 19:08:00,2016-07-30 09:06:00,2,0,A,I
2016-07-30 14:21:00,2016-07-31 08:52:00,2,0,A,A
2016-07-24 23:36:00,2016-07-31 10:52:00,2,0,A,A
2016-07-30 14:58:00,2016-07-31 10:12:00,2,0,A,A
2016-07-29 18:29:00,2016-07-31 07:24:00,2,0,D,D
2016-07-24 18:30:00,2016-07-31 07:08:00,2,0,A,A
2016-07-28 17:34:00,2016-07-31 07:48:00,2,0,A,A
2016-07-24 17:08:00,2016-07-31 09:08:00,2,0,A,A
2016-07-24 15:52:00,2016-07-31 08:18:00,2,0,A,A
2016-07-25 14:17:00,2016-07-31 07:42:00,2,0,D,D
2016-07-28 15:24:00,2016-07-31 09:10:00,2,2,C,G
2016-07-30 16:21:00,2016-07-31 09:12:00,2,0,A,A
2016-07-23 15:19:00,2016-07-31 08:27:00,3,0,A,A
2016-07-23 19:16:00,2016-07-31 09:20:00,3,0,A,A
2016-07-28 16:23:00,2016-07-31 09:37:00,2,1,D,D
2016-07-26 15:12:00,2016-07-31 07:08:00,2,0,A,A
2016-07-29 16:34:00,2016-07-31 08:47:00,2,0,A,A
2016-07-24 15:09:00,2016-07-31 07:35:00,3,0,H,H
2016-07-30 16:00:00,2016-07-31 08:49:00,1,0,A,A
2016-07-27 17:52:00,2016-07-31 09:52:00,2,0,D,F
2016-07-30 16:26:00,2016-07-31 07:57:00,2,0,D,D
2016-07-29 17:38:00,2016-07-31 09:50:00,2,0,A,A
2016-07-28 16:20:00,2016-07-31 09:17:00,2,0,D,D
2016-07-28 14:33:00,2016-07-31 05:22:00,2,0,A,A
2016-07-30 20:31:00,2016-07-31 08:54:00,2,0,A,A
2016-07-29 15:37:00,2016-07-31 08:34:00,2,0,A,A
2016-07-30 14:10:00,2016-07-31 06:30:00,2,0,A,A
2016-07-25 14:11:00,2016-07-31 09:58:00,2,0,D,D
2016-07-30 15:13:00,2016-07-31 08:31:00,2,0,A,A
2016-07-29 16:06:00,2016-07-31 07:42:00,1,0,E,E
2016-07-29 14:10:00,2016-07-31 08:36:00,1,0,A,A
2016-07-30 16:07:00,2016-07-31 09:12:00,2,0,A,A
2016-07-30 19:06:00,2016-07-31 09:08:00,2,0,A,A
2016-07-28 18:18:00,2016-07-31 08:55:00,1,0,E,E
2016-07-29 19:33:00,2016-07-31 09:14:00,2,0,F,F
2016-07-30 14:33:00,2016-07-31 08:53:00,2,0,D,D
2016-07-22 14:08:00,2016-07-31 09:04:00,3,0,D,D
2016-07-28 14:18:00,2016-07-31 09:59:00,2,2,G,G
2016-07-27 15:07:00,2016-07-31 09:47:00,2,0,A,A
2016-07-30 16:19:00,2016-07-31 07:40:00,2,0,E,E
2016-07-30 14:25:00,2016-07-31 09:18:00,2,0,A,A
2016-07-28 15:53:00,2016-08-01 09:24:00,2,0,A,A
2016-07-26 14:43:00,2016-08-01 07:58:00,2,0,A,A
2016-07-29 17:29:00,2016-08-01 07:16:00,2,0,E,E
2016-07-26 16:23:00,2016-08-01 09:20:00,2,0,A,A
2016-07-25 18:13:00,2016-08-01 09:09:00,2,0,D,D
2016-07-27 14:46:00,2016-08-01 07:59:00,2,1,E,E
2016-07-29 14:18:00,2016-08-01 08:40:00,2,0,D,D
2016-07-29 17:00:00,2016-08-01 07:54:00,2,0,D,D
2016-07-29 16:22:00,2016-08-01 08:43:00,2,0,D,D
2016-07-29 17:08:00,2016-08-01 07:39:00,1,0,D,D
2016-07-25 15:32:00,2016-08-01 10:00:00,2,0,E,E
2016-07-27 15:58:00,2016-08-01 09:22:00,2,0,A,A
2016-07-29 15:33:00,2016-08-01 08:27:00,2,0,D,D
2016-07-29 16:04:00,2016-08-01 08:55:00,2,0,D,D
2016-07-29 18:40:00,2016-08-01 08:58:00,2,0,D,D
2016-07-31 16:33:00,2016-08-01 08:56:00,2,0,A,A
2016-07-27 19:13:00,2016-08-01 08:45:00,2,0,A,A
2016-07-29 18:10:00,2016-08-01 09:33:00,2,0,A,B
2016-08-01 14:02:00,2016-08-03 09:50:00,2,0,D,D
2016-07-30 17:03:00,2016-08-01 06:57:00,2,2,G,G
2016-07-27 17:16:00,2016-08-01 08:02:00,2,1,E,E
2016-07-26 15:28:00,2016-08-01 06:28:00,2,0,A,A
2016-07-22 15:11:00,2016-08-01 09:20:00,2,0,D,D
2016-07-30 15:38:00,2016-08-01 09:47:00,2,2,C,C
2016-07-24 15:10:00,2016-08-01 09:54:00,2,0,A,A
2016-07-30 15:58:00,2016-08-01 09:48:00,2,0,A,D
2016-07-25 17:25:00,2016-08-01 09:23:00,2,0,A,A
2016-07-30 16:57:00,2016-08-01 09:15:00,2,0,A,A
2016-07-25 15:46:00,2016-08-01 08:48:00,2,2,G,G
2016-07-28 17:09:00,2016-08-01 09:42:00,2,0,F,F
2016-07-28 19:36:00,2016-08-01 07:49:00,2,0,D,D
2016-07-27 18:26:00,2016-08-01 09:15:00,1,0,A,D
2016-07-30 15:50:00,2016-08-01 08:59:00,2,0,A,C
2016-07-25 14:18:00,2016-08-01 08:53:00,2,0,D,D
2016-07-25 14:08:00,2016-08-01 09:35:00,2,0,D,D
2016-07-30 15:21:00,2016-08-01 09:06:00,2,0,A,C
2016-07-25 17:11:00,2016-08-01 05:32:00,3,0,D,D
2016-07-30 14:31:00,2016-08-01 09:52:00,2,1,E,G
2016-08-01 15:33:00,2016-08-04 09:37:00,2,1,C,C
2016-07-31 22:01:00,2016-08-01 08:42:00,2,2,G,G
2016-08-01 17:53:00,2016-08-02 08:55:00,2,2,G,G
2016-07-28 15:36:00,2016-08-01 09:00:00,2,1,A,A
2016-07-25 15:39:00,2016-08-01 08:50:00,3,0,D,D
2016-07-31 15:48:00,2016-08-01 08:47:00,2,0,A,D
2016-07-29 15:51:00,2016-08-01 06:49:00,1,0,A,C
2016-07-27 19:01:00,2016-08-02 09:44:00,2,0,A,A
2016-07-29 15:07:00,2016-08-02 07:57:00,2,2,G,G
2016-07-26 16:12:00,2016-08-02 08:30:00,2,0,A,A
2016-07-27 16:26:00,2016-08-02 07:55:00,3,0,A,A
2016-07-28 18:53:00,2016-08-02 09:27:00,2,0,D,D
2016-08-01 16:18:00,2016-08-02 10:40:00,2,0,A,A
2016-07-25 14:33:00,2016-08-02 09:15:00,2,0,A,A
2016-07-31 15:32:00,2016-08-02 10:26:00,1,0,F,F
2016-07-19 15:03:00,2016-08-02 09:46:00,2,0,A,A
